index,som_key,lon,lat
167,50,5.043607712,52.37155632
168,53,5.050979407,52.37155632
169,771,5.058351102,52.37155632
170,832,5.065722797,52.37155632
171,893,5.073094492,52.37155632
172,893,5.080466188,52.37155632
173,954,5.087837883,52.37155632
174,955,5.095209578,52.37155632
175,955,5.102581273,52.37155632
176,1435,5.109952968,52.37155632
177,1436,5.117324663,52.37155632
178,1496,5.1246963580000005,52.37155632
179,407,4.962519065,52.37603777
180,56,4.96989076,52.37603777
181,649,4.977262455,52.37603777
182,58,4.984634151,52.37603777
183,119,4.9920058460000005,52.37603777
184,58,4.999377541,52.37603777
185,529,5.006749236,52.37603777
186,54,5.014120931,52.37603777
187,46,5.021492626000001,52.37603777
188,47,5.0288643219999996,52.37603777
189,463,5.036236017,52.37603777
190,524,5.043607712,52.37603777
191,524,5.050979407,52.37603777
192,763,5.058351102,52.37603777
193,771,5.065722797,52.37603777
194,832,5.073094492,52.37603777
195,893,5.080466188,52.37603777
196,954,5.087837883,52.37603777
197,955,5.095209578,52.37603777
198,955,5.102581273,52.37603777
199,1435,5.109952968,52.37603777
200,1436,5.117324663,52.37603777
201,1496,5.1246963580000005,52.37603777
202,589,4.962519065,52.38051923
203,56,4.96989076,52.38051923
204,468,4.977262455,52.38051923
205,1499,4.999377541,52.38051923
206,1559,5.006749236,52.38051923
207,407,5.014120931,52.38051923
208,37,5.021492626000001,52.38051923
209,99,5.0288643219999996,52.38051923
210,282,5.036236017,52.38051923
211,464,5.043607712,52.38051923
212,524,5.050979407,52.38051923
213,764,5.058351102,52.38051923
214,830,5.065722797,52.38051923
215,891,5.073094492,52.38051923
216,951,5.080466188,52.38051923
217,951,5.087837883,52.38051923
218,1015,5.095209578,52.38051923
219,1015,5.102581273,52.38051923
220,1434,5.109952968,52.38051923
221,1436,5.117324663,52.38051923
222,1436,5.1246963580000005,52.38051923
223,1319,5.132068053999999,52.38051923
224,468,4.962519065,52.38500068
225,1319,5.006749236,52.38500068
226,407,5.014120931,52.38500068
227,40,5.021492626000001,52.38500068
228,38,5.0288643219999996,52.38500068
229,38,5.036236017,52.38500068
230,221,5.043607712,52.38500068
231,464,5.050979407,52.38500068
232,823,5.058351102,52.38500068
233,1246,5.065722797,52.38500068
234,1246,5.073094492,52.38500068
235,1246,5.080466188,52.38500068
236,951,5.087837883,52.38500068
237,1013,5.095209578,52.38500068
238,1015,5.102581273,52.38500068
239,1013,5.109952968,52.38500068
240,1434,5.117324663,52.38500068
241,1375,5.1246963580000005,52.38500068
242,1555,5.132068053999999,52.38500068
243,1674,5.139439749,52.38500068
244,1499,5.021492626000001,52.38948214
245,38,5.0288643219999996,52.38948214
246,38,5.036236017,52.38948214
247,220,5.043607712,52.38948214
248,463,5.050979407,52.38948214
249,465,5.058351102,52.38948214
250,823,5.065722797,52.38948214
251,1306,5.073094492,52.38948214
252,830,5.080466188,52.38948214
253,892,5.087837883,52.38948214
254,1014,5.095209578,52.38948214
255,1015,5.102581273,52.38948214
256,1013,5.109952968,52.38948214
257,1433,5.117324663,52.38948214
258,1374,5.1246963580000005,52.38948214
259,1494,5.132068053999999,52.38948214
260,1554,5.139439749,52.38948214
261,1678,5.146811444,52.38948214
262,1678,5.154183139,52.38948214
263,161,5.0288643219999996,52.39396359
264,98,5.036236017,52.39396359
265,159,5.043607712,52.39396359
266,281,5.050979407,52.39396359
267,584,5.058351102,52.39396359
268,584,5.065722797,52.39396359
269,704,5.073094492,52.39396359
270,1367,5.080466188,52.39396359
271,831,5.087837883,52.39396359
272,1013,5.095209578,52.39396359
273,1013,5.102581273,52.39396359
274,1013,5.109952968,52.39396359
275,1373,5.117324663,52.39396359
276,1433,5.1246963580000005,52.39396359
277,1433,5.132068053999999,52.39396359
278,1493,5.139439749,52.39396359
279,1552,5.146811444,52.39396359
280,1613,5.154183139,52.39396359
281,1674,5.1615548339999995,52.39396359
282,466,5.0288643219999996,52.39844505
283,586,5.036236017,52.39844505
284,403,5.043607712,52.39844505
285,220,5.050979407,52.39844505
286,463,5.058351102,52.39844505
287,646,5.065722797,52.39844505
288,645,5.073094492,52.39844505
289,705,5.080466188,52.39844505
290,764,5.087837883,52.39844505
291,1367,5.095209578,52.39844505
292,1368,5.102581273,52.39844505
293,1371,5.109952968,52.39844505
294,1431,5.117324663,52.39844505
295,1372,5.1246963580000005,52.39844505
296,1432,5.132068053999999,52.39844505
297,1373,5.139439749,52.39844505
298,1373,5.146811444,52.39844505
299,1552,5.154183139,52.39844505
300,1613,5.1615548339999995,52.39844505
301,588,5.0288643219999996,52.4029265
302,587,5.036236017,52.4029265
303,220,5.043607712,52.4029265
304,159,5.050979407,52.4029265
305,341,5.058351102,52.4029265
306,646,5.065722797,52.4029265
307,645,5.073094492,52.4029265
308,644,5.080466188,52.4029265
309,642,5.087837883,52.4029265
310,702,5.095209578,52.4029265
311,822,5.102581273,52.4029265
312,1368,5.109952968,52.4029265
313,1427,5.117324663,52.4029265
314,1428,5.1246963580000005,52.4029265
315,1429,5.132068053999999,52.4029265
316,1371,5.139439749,52.4029265
317,1616,5.146811444,52.4029265
318,1491,5.154183139,52.4029265
319,1552,5.1615548339999995,52.4029265
320,1612,5.168926529,52.4029265
321,1734,5.176298224,52.4029265
322,162,5.043607712,52.40740796
323,159,5.050979407,52.40740796
324,218,5.058351102,52.40740796
325,280,5.065722797,52.40740796
326,462,5.073094492,52.40740796
327,583,5.080466188,52.40740796
328,582,5.087837883,52.40740796
329,641,5.095209578,52.40740796
330,641,5.102581273,52.40740796
331,702,5.109952968,52.40740796
332,881,5.117324663,52.40740796
333,881,5.1246963580000005,52.40740796
334,1426,5.132068053999999,52.40740796
335,1430,5.139439749,52.40740796
336,1370,5.146811444,52.40740796
337,1488,5.154183139,52.40740796
338,1549,5.1615548339999995,52.40740796
339,1550,5.168926529,52.40740796
340,1612,5.176298224,52.40740796
341,1672,5.18366992,52.40740796
342,1735,5.191041615,52.40740796
343,162,5.050979407,52.41188941
344,163,5.058351102,52.41188941
345,157,5.065722797,52.41188941
346,279,5.073094492,52.41188941
347,461,5.080466188,52.41188941
348,582,5.087837883,52.41188941
349,581,5.095209578,52.41188941
350,580,5.102581273,52.41188941
351,580,5.109952968,52.41188941
352,639,5.117324663,52.41188941
353,761,5.1246963580000005,52.41188941
354,821,5.132068053999999,52.41188941
355,1121,5.139439749,52.41188941
356,1181,5.146811444,52.41188941
357,1181,5.154183139,52.41188941
358,1487,5.1615548339999995,52.41188941
359,1181,5.168926529,52.41188941
360,1491,5.176298224,52.41188941
361,1611,5.18366992,52.41188941
362,1672,5.191041615,52.41188941
363,1793,5.19841331,52.41188941
364,527,5.058351102,52.41637087
365,35,5.065722797,52.41637087
366,96,5.073094492,52.41637087
367,218,5.080466188,52.41637087
368,401,5.087837883,52.41637087
369,520,5.095209578,52.41637087
370,579,5.102581273,52.41637087
371,578,5.109952968,52.41637087
372,577,5.117324663,52.41637087
373,689,5.1246963580000005,52.41637087
374,760,5.132068053999999,52.41637087
375,1180,5.139439749,52.41637087
376,1060,5.146811444,52.41637087
377,1180,5.154183139,52.41637087
378,1180,5.1615548339999995,52.41637087
379,1242,5.168926529,52.41637087
380,1547,5.176298224,52.41637087
381,1608,5.18366992,52.41637087
382,1609,5.191041615,52.41637087
383,1670,5.19841331,52.41637087
384,1731,5.205785005,52.41637087
385,1733,5.2131567,52.41637087
386,1794,5.220528395,52.41637087
387,1794,5.22790009,52.41637087
388,35,5.073094492,52.42085232
389,157,5.080466188,52.42085232
390,278,5.087837883,52.42085232
391,460,5.095209578,52.42085232
392,519,5.102581273,52.42085232
393,578,5.109952968,52.42085232
394,577,5.117324663,52.42085232
395,688,5.1246963580000005,52.42085232
396,637,5.132068053999999,52.42085232
397,759,5.139439749,52.42085232
398,1179,5.146811444,52.42085232
399,820,5.154183139,52.42085232
400,1178,5.1615548339999995,52.42085232
401,1118,5.168926529,52.42085232
402,1425,5.176298224,52.42085232
403,1546,5.18366992,52.42085232
404,1607,5.191041615,52.42085232
405,1607,5.19841331,52.42085232
406,1669,5.205785005,52.42085232
407,1669,5.2131567,52.42085232
408,1791,5.220528395,52.42085232
409,1792,5.22790009,52.42085232
410,35,5.073094492,52.42533378
411,156,5.080466188,52.42533378
412,278,5.087837883,52.42533378
413,399,5.095209578,52.42533378
414,459,5.102581273,52.42533378
415,519,5.109952968,52.42533378
416,578,5.117324663,52.42533378
417,638,5.1246963580000005,52.42533378
418,637,5.132068053999999,52.42533378
419,637,5.139439749,52.42533378
420,699,5.146811444,52.42533378
421,1177,5.154183139,52.42533378
422,690,5.1615548339999995,52.42533378
423,1298,5.168926529,52.42533378
424,1424,5.176298224,52.42533378
425,1424,5.18366992,52.42533378
426,1424,5.191041615,52.42533378
427,1484,5.19841331,52.42533378
428,1484,5.205785005,52.42533378
429,1667,5.2131567,52.42533378
430,1729,5.220528395,52.42533378
431,1730,5.22790009,52.42533378
432,1913,5.235271786,52.42533378
433,1139,5.073094492,52.42981523
434,155,5.080466188,52.42981523
435,216,5.087837883,52.42981523
436,338,5.095209578,52.42981523
437,399,5.102581273,52.42981523
438,461,5.109952968,52.42981523
439,519,5.117324663,52.42981523
440,517,5.1246963580000005,52.42981523
441,576,5.132068053999999,52.42981523
442,688,5.139439749,52.42981523
443,636,5.146811444,52.42981523
444,690,5.154183139,52.42981523
445,691,5.1615548339999995,52.42981523
446,691,5.168926529,52.42981523
447,1238,5.176298224,52.42981523
448,1543,5.18366992,52.42981523
