afwijking_GHG,afwijking_GLG,afwijking_DYN,Bodemtype (categorie),GVG (cmNAP),Start stijghoogte (cmNAP),GHG (cmNAP),GLG (cmNAP),C (d),Landgebruik (categorie),kD (m/d),T (m2/d),AHN (mNAP),Wortelzone (m),Buis,X,Y
-0.08,0.04,-0.12,231.0,0.5577570199966431,-0.6773440837860107,0.44863399863243103,0.7442479729652405,2.5162482261657715,18.0,1422.5943603515625,1.0,65.47499847412111,25.0,2146001,125745.0,411255.0
-0.07,-0.06,-0.01,58.0,0.16032199561595914,28.871471405029297,-0.026138300076127045,0.6561620235443115,0.5184810161590576,11.0,1138.4197998046875,1.0,2921.010009765625,100.0,B57B0298001,158510.0,366045.0
-0.06,-0.18,0.12,30.0,1.0305999517440796,-0.6706010699272156,0.9076840281486512,1.2722599506378174,1.1478508710861206,1.0,1230.2918701171875,1.0,-2.799999952316284,25.0,2092_PBF2002,128306.0,411307.0
-0.13,-0.19,0.06,349.0,4.406839847564697,8.362196922302246,4.227290153503418,4.875030040740967,15.992746353149414,1.0,663.52001953125,1.0,1100.0,30.0,B46D1488001,194741.0,412020.0
-0.1,-0.02,-0.08,341.0,1.9817299842834477,14.092140197753904,1.737720012664795,2.707740068435669,0.7114218473434448,2.0,678.6878051757812,1.0,1568.9000244140625,50.0,B52G2949001,208229.0,381892.0
0.0,-0.37,0.37,349.0,1.2566900253295898,7.68070125579834,1.0408300161361694,1.870139956474304,0.6073920130729675,1.0,1406.82177734375,1.0,948.0999755859376,30.0,B46A1592001,184040.0,418970.0
-0.05,-0.09,0.04,182.0,2.078389883041382,14.176496505737305,1.8932100534439087,2.569109916687012,2.5752172470092773,1.0,2215.27197265625,1.0,1580.4000244140625,20.0,B52E3232001,208086.0,390548.0
-0.04,0.01,-0.05,253.0,0.04485150054097176,10.029356002807617,-0.16074499487876892,0.6172360181808472,0.9990000128746032,13.0,1268.0450439453125,1.0,1016.4000244140624,30.0,B40G1173001,200793.0,434993.0
-0.03,-0.16,0.13,30.0,1.2744899988174438,-0.7156853675842285,1.1724100112915041,1.432829976081848,0.9990000724792479,1.0,1134.6126708984375,1.0,-13.600000381469727,25.0,2126_PBF001,128038.0,411462.0
-0.03,-0.16,0.13,30.0,2.6926100254058842,-0.59901362657547,2.546109914779663,3.028589963912964,0.9990000128746032,18.0,1410.311767578125,1.0,100.1999969482422,25.0,2142001,127191.0,411366.0
-0.03,-0.11,0.08,352.0,0.8574389815330505,26.18627738952637,0.7199900150299072,1.157230019569397,3.8623876571655273,1.0,2932.3271484375,1.0,2675.5,30.0,B58G0406001,203972.0,351193.0
-0.27,-0.19,-0.08,45.0,0.5365070104598999,-0.2129352688789368,0.2537840008735657,1.417389988899231,1.8504873514175413,1.0,43.662899017333984,1.0,78.0999984741211,25.0,5192001,107452.0,404817.0
-0.26,-0.21,-0.05,344.0,1.5485899448394775,10.00644302368164,1.2462600469589231,2.5078799724578857,0.9990000128746032,5.0,2654.070556640625,1.0,1187.0,65.0,B40G1185001,202575.0,433534.0
-0.29,-0.2,-0.09,349.0,2.1848499774932857,8.421500205993652,1.963850021362305,2.8188700675964355,16.171234130859375,17.0,210.6902008056641,1.0,1117.8800048828123,30.0,B46D1486001,194398.0,410896.0
-0.35,0.06,-0.41,118.0,0.8231850266456604,26.316953659057614,0.6619049906730652,1.2182999849319458,5.5501627922058105,4.0,382.4273986816406,1.0,2730.22998046875,55.0,B51C0355001,140140.0,377440.0
-0.34,-0.41,0.07,34.0,0.6620619893074036,30.01200866699219,0.5214290022850037,0.9745960235595704,12.473493576049805,17.0,364.37939453125,1.0,3072.550048828125,25.0,B52D2024001,190322.0,381582.0
-0.34,-0.39,0.05,34.0,0.6620619893074036,30.01200866699219,0.5214290022850037,0.9745960235595704,12.473493576049805,17.0,364.37939453125,1.0,3072.550048828125,25.0,PEVE017002,190322.0,381582.0
-0.33,-0.24,-0.09,118.0,1.2894799709320068,8.903204917907715,1.1095600128173828,1.7591500282287598,10.749945640563963,12.0,606.127197265625,1.0,1012.5800170898438,100.0,B51A1818001,140522.0,396700.0
-0.33,-0.51,0.18,79.0,4.9701499938964835,11.75536823272705,4.654379844665527,5.98321008682251,1.7152798175811768,16.0,320.84619140625,1.0,1571.0,30.0,B52G2948001,208578.0,377928.0
-0.31,-0.01,-0.3,159.0,1.5509599447250366,20.616086959838867,1.382680058479309,1.9740400314331052,16.61668586730957,1.0,714.6281127929688,4.241291999816895,2173.64990234375,45.0,B51C0393001,148136.0,382291.0
-0.16,-0.07,-0.09,77.0,1.1547900438308716,11.103232383728027,0.7978389859199524,2.3326001167297363,9.710979461669922,2.0,39.88249969482422,27.35580062866211,1184.300048828125,35.0,B49H0025001,97288.0,387269.0
-0.22,-0.06,-0.16,49.0,1.2130800485610962,27.92438125610352,0.9876480102539062,1.8647799491882324,4.565224170684815,2.0,998.3378295898438,1.0,2898.0400390625,30.0,CORK013001,187613.0,389260.0
-0.21,-0.07,-0.14,32.0,0.5962679982185364,-0.6168662309646606,0.4458270072937012,0.9480299949645996,0.9990000128746032,1.0,1453.445556640625,1.0,2.799999952316284,25.0,2075001,126527.754,411458.901
-0.21,0.12,-0.33,56.0,0.8341190218925476,-0.12703777849674225,0.7439789772033691,0.9446790218353271,1.2487499713897705,1.0,149.83929443359375,1.0,68.69999694824219,30.0,5227001,112658.0,404158.0
0.47,-0.14,0.61,322.0,0.9031299948692322,7.400550365447997,0.6269140243530273,1.7580000162124634,0.9989999532699584,5.0,1570.0390625,1.0,828.5,65.0,B40C0414001,184710.0,435500.0
-0.09,0.11,-0.2,61.0,0.792186975479126,5.343595027923584,0.6836569905281067,0.9763050079345704,0.981302797794342,18.0,177.89439392089844,1.0,597.9400024414062,30.0,B28A0445001,225337.08,495970.77
-0.08,-0.03,-0.05,34.0,0.7982900142669678,28.615493774414066,0.6493549942970276,1.144029974937439,6.801539421081543,1.0,550.0548706054689,1.0,2938.06005859375,25.0,PEVE072001,188628.0,379696.0
-0.15,-0.16,0.01,323.0,1.2277100086212158,6.067557334899902,0.9683759808540344,2.0150299072265625,2.435808658599853,18.0,2736.431396484375,1.0,765.5499877929688,35.0,B39H0381002,176130.0,435580.0
0.0,0.06,-0.06,182.0,0.6940100193023682,-0.6503235101699829,0.5976160168647766,0.829584002494812,13.37213897705078,1.0,5959.92041015625,1.0,27.5,20.0,B21G0012001,204128.0,511133.0
0.0,-0.48,0.48,49.0,1.1228300333023071,30.66933631896973,0.8901730179786682,1.8034700155258176,13.704322814941404,1.0,292.02069091796875,1.0,3201.22998046875,25.0,PEVE049001,191133.0,380095.0
-0.01,0.07,-0.08,12.0,0.30249398946762085,4.786284446716309,0.18654200434684756,0.5163000226020813,3.698199033737183,17.0,1926.1221923828125,1.0,510.1600036621094,25.0,22AP7620001,226030.0,515623.0
0.01,0.36,-0.35,215.0,0.6114510297775269,-1.6280343532562256,0.3004100024700165,1.6056100130081177,6.883054733276367,1.0,24.309799194335934,1.0,-82.69999694824219,30.0,B43H0257001,98160.0,402471.0
-0.02,0.21,-0.23,341.0,0.38467299938201904,11.159168243408203,0.2234109938144684,0.7797200083732605,6.804588317871094,17.0,1677.6180419921875,1.0,1170.010009765625,35.0,B46D1492001,197498.0,404735.0
-0.04,-0.05,0.01,77.0,0.8165410161018372,-0.6869234442710876,0.7062569856643677,1.007680058479309,1.0953240394592283,2.0,4537.1630859375,1.0,17.5,35.0,B21E0015001,208707.0,520651.0
-0.04,0.02,-0.06,85.0,1.448879957199097,-0.4431699514389038,1.2364399433135986,2.0486199855804443,1.2066164016723633,11.0,152.216796875,1.0,83.5999984741211,100.0,5010_PBF001,110401.0,404625.0
-0.19,-0.19,0.0,30.0,1.2744899988174438,-0.7156853675842285,1.1724100112915041,1.432829976081848,0.9990000724792479,1.0,1134.6126708984375,1.0,-13.600000381469727,25.0,2145_PBF001,128032.0,411457.0
-0.62,-0.34,-0.28,32.0,1.1491700410842896,-0.6480216979980469,0.9729920029640198,1.6038700342178345,2.5958375930786133,1.0,1427.0069580078125,1.0,51.20000076293945,25.0,2073_PBF001,125768.0,411305.0
-0.56,-0.38,-0.18,231.0,0.7475190162658691,-0.6773440837860107,0.629531979560852,0.969465970993042,2.5162482261657715,18.0,1422.5943603515625,1.0,65.47499847412111,25.0,2134_PBF001,125551.0,411259.0
-0.55,-0.52,-0.03,130.0,1.1751699447631836,-0.03693299368023872,0.9484450221061708,1.832069993019104,1.2244114875793457,18.0,127.13980102539062,1.0,193.6999969482422,45.0,5006_PBF1001,109246.0,404098.0
-0.76,-0.56,-0.2,30.0,0.5828459858894348,-0.7848012447357178,0.5003669857978821,0.6627600193023682,0.9990000128746032,11.0,1135.33837890625,1.0,-24.0,100.0,2155_PBF001,128388.0,411151.0
-0.75,-0.93,0.18,49.0,1.1228300333023071,30.66933631896973,0.8901730179786682,1.8034700155258176,13.704322814941404,1.0,292.02069091796875,1.0,3201.22998046875,25.0,PEVE049_2001,191133.0,380095.0
-0.26,-0.17,-0.09,40.0,0.5927389860153198,-2.442710876464844,0.3787280023097992,1.1987799406051636,8.439523696899414,1.0,12.746500015258787,1.0,-185.3999938964844,20.0,B11B0155001,197825.0,564400.0
-0.24,-0.02,-0.22,61.0,0.6609230041503906,10.490129470825195,0.5151000022888184,0.9942179918289183,1.4004820585250854,1.0,266.46359252929693,1.0,1111.6800537109377,25.0,B34B1258001,234164.98,469880.83
-0.24,-0.18,-0.06,348.0,0.7223140001296997,10.7145414352417,0.5787400007247925,1.0466099977493286,2.25944185256958,3.0,1351.9051513671875,1.0,1149.719970703125,30.0,B46D1501001,196074.0,405105.0
-0.22,0.2,-0.42,118.0,1.0685700178146362,26.316953659057614,0.8776699900627136,1.5821499824523926,5.5501627922058105,4.0,382.4273986816406,1.0,2730.22998046875,55.0,B51C0282002,140153.0,377457.0
-0.4,-0.15,-0.25,49.0,0.5747960209846497,25.98809242248535,0.3026449978351593,1.4134000539779663,5.357125282287598,11.0,672.6693725585938,1.0,2673.860107421875,100.0,BULT002001,186227.0,389660.0
0.27,0.11,0.16,32.0,0.6025850176811218,-0.8354101777076721,0.4893650114536285,0.8054620027542114,0.9990000724792479,1.0,1383.7708740234375,1.0,-19.799999237060547,25.0,2019_PBF001,125142.0,411086.0
0.23,0.28,-0.05,20.0,0.601718008518219,12.096964836120605,0.4296149909496307,1.0401300191879272,1.687618613243103,12.0,1540.8956298828125,1.0,1315.300048828125,100.0,B52E1856001,201340.0,398780.0
0.28,-0.12,0.4,40.0,0.3418070077896118,27.203447341918945,0.1581840068101883,0.8262979984283447,5.3333024978637695,20.0,1020.514404296875,1.0,2767.6298828125,20.0,BULT005001,187028.0,390098.0
0.3,0.01,0.29,77.0,0.6339089870452881,27.82941627502441,0.3928680121898651,1.3480700254440308,5.485456943511963,13.0,1010.4661254882812,1.0,2870.2900390625,30.0,BULT004001,187526.0,389898.0
0.17,-0.01,0.18,145.0,0.5783190131187439,2.173301219940185,0.3966509997844696,1.05499005317688,17.277454376220707,17.0,1873.780029296875,1.0,232.8699951171875,30.0,VLIJ002001,140988.0,410353.0
0.19,0.1,0.09,331.0,0.6824349761009216,6.624504566192628,0.5462089776992798,0.9773390293121338,8.351798057556152,1.0,1921.0601806640625,1.0,734.0,25.0,B46A1646001,182120.0,421227.0
0.22,-0.13,0.35,49.0,0.6649349927902222,29.058061599731445,0.4439750015735626,1.2987699508666992,7.733654499053955,2.0,391.4219055175781,1.0,2988.06005859375,30.0,PEVE073001,188948.0,378983.0
0.2,0.03,0.17,153.0,0.7614830136299133,-0.27115198969841003,0.6532130241394043,0.944561004638672,0.9638649225234984,18.0,2634.49365234375,1.0,34.09999847412109,30.0,B21G0300002,209654.4,506162.84
0.21,0.33,-0.12,82.0,0.5283730030059814,7.438279151916504,0.3631260097026825,0.9393609762191772,11.097085952758787,18.0,135.78140258789062,5.1147141456604,845.2000122070312,30.0,B33B0329001,198940.0,465730.0
0.3,-0.09,0.39,41.0,0.5498849749565125,29.375986099243164,0.3367229998111725,1.1525299549102783,10.834854125976562,13.0,385.4414978027344,1.0,2992.389892578125,20.0,PEVE074001,189474.0,379066.0
0.17,-0.15,0.32,27.0,0.2891660034656525,-1.0930728912353516,0.1074569970369339,0.7660040259361267,16.613893508911133,1.0,291.18170166015625,1.0,-63.29999923706055,25.0,B21C0816001,189333.49,500270.88
0.44,-0.12,0.56,38.0,1.427590012550354,7.110849857330322,1.1628600358963013,2.236500024795532,0.9990000128746032,17.0,17.230600357055664,1.0,726.5,20.0,B12G1539001,240757.0,560531.0
0.45,0.47,-0.02,118.0,0.3995519876480103,2.308070182800293,0.22969700396060946,0.8289690017700195,15.676319122314453,1.0,94.43000030517578,8.167303085327147,268.70001220703125,35.0,5243_PBF001,113170.0,394254.0
0.33,0.12,0.21,27.0,0.20604200661182406,-0.3083016276359558,0.007591139990836381,0.7498440146446228,1.1478509902954102,11.0,208.7292938232422,1.0,26.0,100.0,5229_PBF001,111193.0,404979.0
0.33,-0.19,0.52,341.0,0.6249489784240723,6.680783271789551,0.3558270037174225,1.4514399766921997,1.896504282951355,1.0,261.62939453125,1.0,749.7999877929688,35.0,B39F0745001,179133.95,438008.51
0.06,-0.26,0.32,192.0,2.028850078582764,7.658069133758545,1.8433300256729128,2.5209500789642334,0.6073920130729675,1.0,1534.241943359375,1.0,985.0999755859376,20.0,B46A1561001,181889.0,418531.0
0.08,0.08,0.0,12.0,0.6232609748840332,-2.1240601539611816,0.4974809885025024,0.8763830065727234,14.010494232177734,1.0,6547.4638671875,1.0,-162.39999389648438,25.0,16DL851001 Gelderingen001,198063.0,533585.0
0.03,0.02,0.01,349.0,0.8296899795532227,11.377201080322266,0.6399610042572021,1.338610053062439,2.45886492729187,17.0,1118.6734619140623,1.0,1240.47998046875,30.0,B46D1502001,198371.0,403148.0
0.04,0.16,-0.12,78.0,0.9044610261917114,6.0110063552856445,0.6342620253562927,1.735260009765625,6.57738208770752,17.0,42.20220184326172,1.0,694.4000244140625,30.0,B12E0398001,240660.0,562760.0
0.14,-0.04,0.18,329.0,0.4651220142841339,1.29258930683136,0.31179699301719666,0.8284199833869934,4.723567485809326,1.0,2879.239013671875,1.0,173.82000732421875,30.0,B45A2445001,143361.0,413993.0
0.15,-0.06,0.21,78.0,0.7154260277748108,5.23641300201416,0.5659220218658447,1.063439965248108,10.736339569091797,17.0,40.31489944458008,1.0,579.2999877929688,30.0,B12E1526001,240607.0,563236.0
0.12,0.0,0.12,40.0,0.2442629933357239,-2.6957027912139893,0.0009585620136931539,0.9674829840660096,2.245080709457397,18.0,14.071599960327148,1.0,-162.89999389648438,20.0,B11B0099001,198131.86,564401.09
0.14,0.05,0.09,321.0,0.2482559978961945,-1.004968762397766,0.0818059965968132,0.6640539765357971,2.4275546073913574,1.0,575.2036743164062,1.0,-37.5,20.0,21DL0018001,191641.0,502598.0
0.13,-0.27,0.4,130.0,1.1751699447631836,-0.03693299368023872,0.9484450221061708,1.832069993019104,1.2244114875793457,18.0,127.13980102539062,1.0,193.6999969482422,45.0,5006_PBF2002,109246.0,404098.0
0.13,-0.17,0.3,47.0,0.9588040113449096,30.45364761352539,0.7046449780464172,1.7254400253295898,10.322787284851074,11.0,304.873291015625,1.0,3161.6298828125,100.0,PEVE071_2001,190771.0,379035.0
0.13,-0.25,0.38,41.0,0.5498849749565125,29.375986099243164,0.3367229998111725,1.1525299549102783,10.834854125976562,13.0,385.4414978027344,1.0,2992.389892578125,20.0,PEVE074_2001,189474.0,379066.0
0.13,-0.2,0.33,30.0,0.5046479701995851,26.279541015625,0.1955409944057465,1.491070032119751,4.726965427398682,1.0,933.9688110351562,1.0,2668.860107421875,25.0,CORK005001,186455.0,390097.0
-0.3,-0.01,-0.29,30.0,0.618166983127594,-1.19365131855011,0.4941189885139465,0.8643580079078674,14.793192863464355,1.0,5701.7421875,1.0,-52.18999862670898,25.0,16GL852001 De Auken001,204729.0,530982.0
-0.26,-0.22,-0.04,344.0,1.5485899448394775,10.00644302368164,1.2462600469589231,2.5078799724578857,0.9990000128746032,5.0,2654.070556640625,1.0,1187.0,65.0,B40G1055001,202585.0,433552.0
-0.15,-0.44,0.29,266.0,0.5040590167045593,-0.6010531783103943,0.3371430039405823,0.9217259883880616,14.905224800109865,2.0,1635.514404296875,1.0,4.400000095367432,60.0,2087001,125394.0,411547.0
-0.14,-0.32,0.18,47.0,1.0848499536514282,-2.572408676147461,0.8876420259475708,1.6236900091171265,2.532843589782715,1.0,8.487000465393066,1.0,-154.5,25.0,B11B1731001,198163.0,564050.0
-0.14,0.24,-0.38,49.0,1.679960012435913,-0.0503387562930584,1.5871200561523438,1.8012900352478027,1.3220216035842896,17.0,319.6744079589844,1.0,38.349998474121094,30.0,B21F0770001,211064.0,522686.0
-0.24,-0.16,-0.08,118.0,1.3717199563980105,1.515485405921936,1.1814899444580078,1.88264000415802,14.200998306274414,17.0,243.5207061767578,1.0,200.1999969482422,35.0,5357_PBF2001,113322.0,396099.0
-0.24,-0.38,0.14,47.0,0.2442629933357239,-2.572408676147461,0.0009585620136931539,0.9674829840660096,2.532843589782715,1.0,8.487000465393066,1.0,-154.5,25.0,B11B1730001,198135.0,564073.0
-0.24,-0.03,-0.21,34.0,1.0525200366973877,30.797983169555664,0.831682026386261,1.6858500242233276,19.50360679626465,17.0,380.0694885253906,1.0,3186.300048828125,25.0,B52D1990002,192556.0,381428.0
-0.21,-0.76,0.55,25.0,1.0009100437164309,8.453737258911133,0.7588210105895996,1.7192399501800537,12.269205093383787,17.0,2686.4326171875,1.0,964.2000122070312,25.0,B40E1528001,202726.0,448579.0
-0.84,-1.07,0.23,37.0,2.677020072937012,16.516410827636722,2.5120699405670166,3.0868399143218994,11.214653968811037,13.0,1630.3453369140625,1.0,1937.550048828125,20.0,B23A0771001,266859.0,524438.0
-0.77,-0.14,-0.63,92.0,1.1718599796295166,11.269993782043455,0.9288880228996276,1.8937300443649288,6.55694055557251,1.0,40.29819869995117,3.8150134086608887,1250.5999755859375,25.0,B12D1817001,230780.0,554821.0
-0.7,-1.02,0.32,37.0,3.3998498916625977,16.576862335205078,3.2173800468444824,3.87975001335144,11.27279567718506,13.0,1695.507080078125,1.0,2018.469970703125,20.0,B23A0768001,266485.0,524446.0
-1.33,-1.34,0.01,61.0,2.3638899326324463,24.625593185424805,2.209270000457764,2.7323598861694336,1.8183852434158323,1.0,1824.7557373046875,1.0,2746.699951171875,25.0,B60B1247001,195613.0,348806.0
-1.05,-1.08,0.03,349.0,1.6092900037765503,12.115084648132324,1.4030799865722656,2.1841199398040767,3.1153779029846187,1.0,1587.8057861328125,1.0,1413.5,30.0,B52E3248001,206074.0,394183.0
-0.53,-0.38,-0.15,231.0,0.7475190162658691,-0.6773440837860107,0.629531979560852,0.969465970993042,2.5162482261657715,18.0,1422.5943603515625,1.0,65.47499847412111,25.0,2134001,125551.0,411259.0
-0.69,-0.86,0.17,79.0,0.25256401300430303,8.126620292663574,0.06389240175485611,0.7572529911994934,3.456071615219116,13.0,15.718700408935547,1.0,832.1500244140625,30.0,B50C0213001,104145.0,384128.0
-0.62,-0.37,-0.25,32.0,1.1491700410842896,-0.6480216979980469,0.9729920029640198,1.6038700342178345,2.5958375930786133,1.0,1427.0069580078125,1.0,51.20000076293945,25.0,2073001,125768.0,411305.0
-0.59,0.13,-0.72,32.0,1.1491700410842896,-0.6480216979980469,0.9729920029640198,1.6038700342178345,2.5958375930786133,1.0,1427.0069580078125,1.0,51.20000076293945,25.0,2135_PBF001,125802.0,411333.0
-0.58,-0.43,-0.15,130.0,1.1751699447631836,-0.03693299368023872,0.9484450221061708,1.832069993019104,1.2244114875793457,18.0,127.13980102539062,1.0,193.6999969482422,45.0,5006001,109246.0,404098.0
0.06,-0.22,0.28,40.0,0.3418070077896118,26.645174026489254,0.1581840068101883,0.8262979984283447,6.997078895568848,2.0,876.4368286132812,1.0,2705.14990234375,30.0,B52A1488002,186682.0,389915.0
0.08,0.04,0.04,94.0,5.635389804840088,12.91685676574707,5.496689796447754,5.9402098655700675,4.066205978393556,12.0,1572.93115234375,1.0,1877.300048828125,100.0,B52E0021001,205829.0,395347.0
0.09,-0.04,0.13,335.0,0.676904022693634,4.106285095214844,0.4803610146045685,1.2130800485610962,0.9990000128746032,4.0,3293.37841796875,1.0,508.2900085449219,40.0,B45E0394005,164608.0,422730.0
0.1,0.17,-0.07,30.0,0.3902600109577179,5.5768723487854,0.267181009054184,0.6325759887695312,1.71630597114563,13.0,1405.081298828125,1.0,576.7000122070312,25.0,B22A1176001,228814.0,515619.0
0.03,0.35,-0.32,120.0,1.7075899839401243,27.38562393188477,1.531690001487732,2.161200046539306,6.446017742156982,1.0,1862.6986083984373,1.0,2777.429931640625,35.0,B57E0068001,168786.0,367153.0
0.03,0.09,-0.06,147.0,1.2611900568008425,5.5152974128723145,1.08650004863739,1.709949970245361,2.499440670013428,17.0,59.93209838867188,1.0,618.0,30.0,5330001,104727.0,393166.0
0.06,0.16,-0.1,148.0,0.5288059711456299,16.879968643188473,0.2841419875621796,1.2574599981307983,9.175663948059082,1.0,1206.708984375,8.383797645568848,1756.5,30.0,B41B0487001,231225.0,449337.0
0.16,-0.35,0.51,25.0,1.0009100437164309,8.612214088439941,0.7588210105895996,1.7192399501800537,13.560276985168455,17.0,2697.62158203125,1.0,935.7999877929688,25.0,B40E1527002,202836.0,448939.0
0.17,0.04,0.13,147.0,1.1717900037765503,5.032032012939453,1.0428700447082522,1.4374500513076782,6.86679744720459,17.0,67.63800048828125,1.0,573.5999755859375,30.0,5370_PBF001,105345.0,393403.0
0.17,-0.09,0.26,145.0,0.9038929939270021,9.683520317077637,0.6433420181274414,1.6960899829864502,4.122293472290038,11.0,15.270400047302244,1.0,1037.199951171875,100.0,5317_PBF001,98593.0,386377.0
