xy_id,som_key,lon,lat
27914,1351,147625.0,447375.0
27915,1306,147875.0,447375.0
27916,1429,148125.0,447375.0
27917,1916,148375.0,447375.0
27918,1186,148625.0,447375.0
27919,1977,148875.0,447375.0
27920,1915,149125.0,447375.0
27921,1426,149375.0,447375.0
27922,1435,149625.0,447375.0
27923,1677,149875.0,447375.0
27924,1437,150125.0,447375.0
27925,1252,150375.0,447375.0
27926,1473,150625.0,447375.0
27927,1192,150875.0,447375.0
27928,1442,151125.0,447375.0
27929,1437,151375.0,447375.0
27930,1495,151625.0,447375.0
27931,1316,151875.0,447375.0
27932,1195,152125.0,447375.0
27933,1135,152375.0,447375.0
27934,1074,152625.0,447375.0
27935,1055,152875.0,447375.0
27936,144,153125.0,447375.0
27937,262,153375.0,447375.0
27938,323,153625.0,447375.0
27939,205,153875.0,447375.0
27940,324,154125.0,447375.0
27941,936,154375.0,447375.0
27942,937,154625.0,447375.0
27943,877,154875.0,447375.0
27944,1008,155125.0,447375.0
27945,878,155375.0,447375.0
27946,814,155625.0,447375.0
27947,875,155875.0,447375.0
27948,1008,156125.0,447375.0
27949,954,156375.0,447375.0
27950,1010,156625.0,447375.0
27951,895,156875.0,447375.0
27952,135,157125.0,447375.0
27953,12,157375.0,447375.0
27954,73,157625.0,447375.0
27955,74,157875.0,447375.0
27956,13,158125.0,447375.0
27957,14,158375.0,447375.0
27958,658,158625.0,447375.0
27959,599,158875.0,447375.0
27960,599,159125.0,447375.0
27961,299,159375.0,447375.0
27962,117,159625.0,447375.0
27963,56,159875.0,447375.0
27964,56,160125.0,447375.0
27965,57,160375.0,447375.0
27966,59,160625.0,447375.0
27967,59,160875.0,447375.0
27968,59,161125.0,447375.0
27969,58,161375.0,447375.0
28053,2587,114375.0,447125.0
28054,2282,114625.0,447125.0
28055,2597,114875.0,447125.0
28056,2660,115125.0,447125.0
28057,2860,115375.0,447125.0
28058,2729,115625.0,447125.0
28059,2545,115875.0,447125.0
28060,2863,116125.0,447125.0
28061,2789,116375.0,447125.0
28062,2797,116625.0,447125.0
28063,2734,116875.0,447125.0
28064,2854,117125.0,447125.0
28065,2730,117375.0,447125.0
28066,2599,117625.0,447125.0
28067,2598,117875.0,447125.0
28068,2597,118125.0,447125.0
28069,2287,118375.0,447125.0
28070,2169,118625.0,447125.0
28071,2413,118875.0,447125.0
28072,2415,119125.0,447125.0
28073,2415,119375.0,447125.0
28074,2447,119625.0,447125.0
28075,2759,119875.0,447125.0
28076,2933,120125.0,447125.0
28077,2509,120375.0,447125.0
28078,2730,120625.0,447125.0
28079,2232,120875.0,447125.0
28080,2416,121125.0,447125.0
28081,2867,121375.0,447125.0
28082,2749,121625.0,447125.0
28083,2124,121875.0,447125.0
28084,2185,122125.0,447125.0
28085,2182,122375.0,447125.0
28086,2184,122625.0,447125.0
28087,2063,122875.0,447125.0
28088,2284,123125.0,447125.0
28089,2701,123375.0,447125.0
28090,2892,123625.0,447125.0
28091,2794,123875.0,447125.0
28092,2481,124125.0,447125.0
28093,2419,124375.0,447125.0
28094,2361,124625.0,447125.0
28095,2493,124875.0,447125.0
28096,2505,125125.0,447125.0
28097,2570,125375.0,447125.0
28098,2797,125625.0,447125.0
28099,2386,125875.0,447125.0
28100,2731,126125.0,447125.0
28101,2732,126375.0,447125.0
28102,2558,126625.0,447125.0
28103,2552,126875.0,447125.0
28104,2741,127125.0,447125.0
28105,2616,127375.0,447125.0
28106,2568,127625.0,447125.0
28107,2368,127875.0,447125.0
28108,2257,128125.0,447125.0
28109,2320,128375.0,447125.0
28110,2320,128625.0,447125.0
28111,2259,128875.0,447125.0
28112,2259,129125.0,447125.0
28113,2259,129375.0,447125.0
28114,2308,129625.0,447125.0
28115,2317,129875.0,447125.0
28116,2870,130125.0,447125.0
28117,2813,130375.0,447125.0
28118,1860,130625.0,447125.0
28119,1800,130875.0,447125.0
28120,1862,131125.0,447125.0
28121,1861,131375.0,447125.0
28122,300,131625.0,447125.0
28123,1440,131875.0,447125.0
28124,1151,132125.0,447125.0
28125,1024,132375.0,447125.0
28126,1151,132625.0,447125.0
28127,1638,132875.0,447125.0
28128,1394,133125.0,447125.0
28129,1177,133375.0,447125.0
28130,1061,133625.0,447125.0
28131,2996,133875.0,447125.0
28132,2026,134125.0,447125.0
28133,2139,134375.0,447125.0
28134,961,134625.0,447125.0
28135,303,134875.0,447125.0
28136,609,135125.0,447125.0
28137,1024,135375.0,447125.0
28138,1092,135625.0,447125.0
28139,1691,135875.0,447125.0
28140,2756,136125.0,447125.0
28141,2687,136375.0,447125.0
28142,1691,136625.0,447125.0
28143,1614,136875.0,447125.0
28144,2376,137125.0,447125.0
28145,2383,137375.0,447125.0
28146,2203,137625.0,447125.0
28147,2578,137875.0,447125.0
28148,2458,138125.0,447125.0
28149,2392,138375.0,447125.0
28150,2334,138625.0,447125.0
28151,2037,138875.0,447125.0
28152,1789,139125.0,447125.0
28153,2137,139375.0,447125.0
28154,1800,139625.0,447125.0
28155,2045,139875.0,447125.0
28156,1981,140125.0,447125.0
28157,1680,140375.0,447125.0
28158,2043,140625.0,447125.0
28159,2100,140875.0,447125.0
28160,2040,141125.0,447125.0
28161,1980,141375.0,447125.0
28162,1920,141625.0,447125.0
28163,1288,141875.0,447125.0
28164,921,142125.0,447125.0
28165,920,142375.0,447125.0
28166,978,142625.0,447125.0
28167,978,142875.0,447125.0
28168,739,143125.0,447125.0
28169,678,143375.0,447125.0
28170,745,143625.0,447125.0
28171,863,143875.0,447125.0
28172,2219,144125.0,447125.0
28173,2218,144375.0,447125.0
28174,1664,144625.0,447125.0
28175,861,144875.0,447125.0
28176,862,145125.0,447125.0
28177,1971,145375.0,447125.0
28178,2031,145625.0,447125.0
28179,2031,145875.0,447125.0
28180,1664,146125.0,447125.0
28181,739,146375.0,447125.0
28182,678,146625.0,447125.0
28183,1230,146875.0,447125.0
28184,1409,147125.0,447125.0
28185,1410,147375.0,447125.0
28186,742,147625.0,447125.0
28187,1369,147875.0,447125.0
28188,1725,148125.0,447125.0
28189,1040,148375.0,447125.0
28190,1246,148625.0,447125.0
28191,1307,148875.0,447125.0
28192,1431,149125.0,447125.0
28193,1308,149375.0,447125.0
28194,1253,149625.0,447125.0
28195,1857,149875.0,447125.0
28196,1499,150125.0,447125.0
28197,1193,150375.0,447125.0
28198,1382,150625.0,447125.0
28199,1562,150875.0,447125.0
28200,1561,151125.0,447125.0
28201,1434,151375.0,447125.0
28202,1373,151625.0,447125.0
28203,1315,151875.0,447125.0
28204,1354,152125.0,447125.0
28205,1132,152375.0,447125.0
28206,1194,152625.0,447125.0
28207,1134,152875.0,447125.0
28208,1413,153125.0,447125.0
28209,1413,153375.0,447125.0
28210,204,153625.0,447125.0
28211,263,153875.0,447125.0
28212,145,154125.0,447125.0
28213,205,154375.0,447125.0
28214,324,154625.0,447125.0
28215,877,154875.0,447125.0
28216,326,155125.0,447125.0
28217,326,155375.0,447125.0
28218,876,155625.0,447125.0
28219,876,155875.0,447125.0
28220,876,156125.0,447125.0
28221,814,156375.0,447125.0
28222,955,156625.0,447125.0
28223,135,156875.0,447125.0
28224,249,157125.0,447125.0
28225,134,157375.0,447125.0
28226,11,157625.0,447125.0
28227,11,157875.0,447125.0
28228,11,158125.0,447125.0
28229,12,158375.0,447125.0
28230,229,158625.0,447125.0
28231,716,158875.0,447125.0
28232,657,159125.0,447125.0
28233,599,159375.0,447125.0
28234,239,159625.0,447125.0
28235,299,159875.0,447125.0
28236,239,160125.0,447125.0
28237,59,160375.0,447125.0
28238,118,160625.0,447125.0
28239,179,160875.0,447125.0
28240,59,161125.0,447125.0
28241,119,161375.0,447125.0
28308,1217,110125.0,446875.0
28324,1990,114125.0,446875.0
28325,2231,114375.0,446875.0
28326,2912,114625.0,446875.0
28327,2289,114875.0,446875.0
28328,2535,115125.0,446875.0
28329,2924,115375.0,446875.0
28330,2863,115625.0,446875.0
28331,2726,115875.0,446875.0
28332,2672,116125.0,446875.0
28333,2607,116375.0,446875.0
28334,2795,116625.0,446875.0
28335,2414,116875.0,446875.0
28336,2534,117125.0,446875.0
28337,2537,117375.0,446875.0
28338,2474,117625.0,446875.0
28339,2412,117875.0,446875.0
28340,2599,118125.0,446875.0
28341,2535,118375.0,446875.0
28342,2538,118625.0,446875.0
28343,2477,118875.0,446875.0
28344,2861,119125.0,446875.0
28345,2930,119375.0,446875.0
28346,2730,119625.0,446875.0
28347,2930,119875.0,446875.0
28348,2867,120125.0,446875.0
28349,2386,120375.0,446875.0
28350,2634,120625.0,446875.0
28351,2354,120875.0,446875.0
28352,2186,121125.0,446875.0
28353,2815,121375.0,446875.0
28354,2124,121625.0,446875.0
28355,2125,121875.0,446875.0
28356,2921,122125.0,446875.0
28357,2671,122375.0,446875.0
28358,2540,122625.0,446875.0
28359,2721,122875.0,446875.0
28360,2980,123125.0,446875.0
28361,2748,123375.0,446875.0
28362,2551,123625.0,446875.0
28363,2420,123875.0,446875.0
28364,2608,124125.0,446875.0
28365,2546,124375.0,446875.0
28366,2874,124625.0,446875.0
28367,2874,124875.0,446875.0
28368,2874,125125.0,446875.0
28369,2679,125375.0,446875.0
28370,2736,125625.0,446875.0
28371,2672,125875.0,446875.0
28372,2417,126125.0,446875.0
28373,2605,126375.0,446875.0
28374,2611,126625.0,446875.0
28375,1320,126875.0,446875.0
28376,1320,127125.0,446875.0
28377,2259,127375.0,446875.0
28378,1320,127625.0,446875.0
28379,1262,127875.0,446875.0
28380,2260,128125.0,446875.0
28381,2320,128375.0,446875.0
28382,2308,128625.0,446875.0
28383,2385,128875.0,446875.0
28384,2322,129125.0,446875.0
28385,2510,129375.0,446875.0
28386,1997,129625.0,446875.0
28387,2196,129875.0,446875.0
28388,2677,130125.0,446875.0
28389,2011,130375.0,446875.0
28390,1680,130625.0,446875.0
28391,1860,130875.0,446875.0
28392,1861,131125.0,446875.0
28393,720,131375.0,446875.0
28394,421,131625.0,446875.0
28395,1440,131875.0,446875.0
28396,1823,132125.0,446875.0
28397,1092,132375.0,446875.0
28398,1508,132625.0,446875.0
28399,1394,132875.0,446875.0
28400,1394,133125.0,446875.0
28401,1038,133375.0,446875.0
28402,1123,133625.0,446875.0
28403,732,133875.0,446875.0
28404,843,134125.0,446875.0
28405,729,134375.0,446875.0
28406,784,134625.0,446875.0
28407,549,134875.0,446875.0
28408,844,135125.0,446875.0
28409,243,135375.0,446875.0
28410,1285,135625.0,446875.0
28411,1643,135875.0,446875.0
28412,2819,136125.0,446875.0
28413,2819,136375.0,446875.0
28414,2503,136625.0,446875.0
28415,1796,136875.0,446875.0
28416,2503,137125.0,446875.0
28417,2443,137375.0,446875.0
28418,2262,137625.0,446875.0
28419,2384,137875.0,446875.0
28420,2334,138125.0,446875.0
28421,2931,138375.0,446875.0
28422,2217,138625.0,446875.0
28423,1646,138875.0,446875.0
28424,1607,139125.0,446875.0
28425,1853,139375.0,446875.0
28426,2039,139625.0,446875.0
28427,1610,139875.0,446875.0
28428,2042,140125.0,446875.0
28429,2042,140375.0,446875.0
28430,1980,140625.0,446875.0
28431,2160,140875.0,446875.0
28432,981,141125.0,446875.0
28433,921,141375.0,446875.0
28434,978,141625.0,446875.0
28435,918,141875.0,446875.0
28436,922,142125.0,446875.0
28437,921,142375.0,446875.0
28438,979,142625.0,446875.0
28439,920,142875.0,446875.0
28440,746,143125.0,446875.0
28441,685,143375.0,446875.0
28442,747,143625.0,446875.0
28443,746,143875.0,446875.0
28444,861,144125.0,446875.0
28445,1469,144375.0,446875.0
28446,1351,144625.0,446875.0
28447,862,144875.0,446875.0
28448,860,145125.0,446875.0
28449,1410,145375.0,446875.0
28450,2219,145625.0,446875.0
28451,1970,145875.0,446875.0
28452,1231,146125.0,446875.0
28453,624,146375.0,446875.0
28454,678,146625.0,446875.0
28455,1229,146875.0,446875.0
28456,1425,147125.0,446875.0
28457,1970,147375.0,446875.0
28458,1185,147625.0,446875.0
28459,1246,147875.0,446875.0
28460,1039,148125.0,446875.0
28461,1125,148375.0,446875.0
28462,2039,148625.0,446875.0
28463,2997,148875.0,446875.0
28464,1490,149125.0,446875.0
28465,1916,149375.0,446875.0
28466,1251,149625.0,446875.0
28467,1191,149875.0,446875.0
28468,1559,150125.0,446875.0
28469,1619,150375.0,446875.0
28470,1441,150625.0,446875.0
28471,1501,150875.0,446875.0
28472,1440,151125.0,446875.0
28473,1558,151375.0,446875.0
28474,1557,151625.0,446875.0
28475,1496,151875.0,446875.0
28476,1132,152125.0,446875.0
28477,1130,152375.0,446875.0
28478,1195,152625.0,446875.0
28479,1195,152875.0,446875.0
28480,1316,153125.0,446875.0
28481,1194,153375.0,446875.0
28482,1473,153625.0,446875.0
28483,995,153875.0,446875.0
28484,996,154125.0,446875.0
28485,323,154375.0,446875.0
28486,323,154625.0,446875.0
28487,265,154875.0,446875.0
28488,325,155125.0,446875.0
28489,265,155375.0,446875.0
28490,935,155625.0,446875.0
28491,874,155875.0,446875.0
28492,874,156125.0,446875.0
28493,326,156375.0,446875.0
28494,326,156625.0,446875.0
28495,386,156875.0,446875.0
28496,4,157125.0,446875.0
28497,4,157375.0,446875.0
28498,309,157625.0,446875.0
28499,6,157875.0,446875.0
28500,74,158125.0,446875.0
28501,11,158375.0,446875.0
28502,16,158625.0,446875.0
28503,228,158875.0,446875.0
28504,715,159125.0,446875.0
28505,657,159375.0,446875.0
28506,539,159625.0,446875.0
28507,419,159875.0,446875.0
28508,419,160125.0,446875.0
28509,179,160375.0,446875.0
28510,118,160625.0,446875.0
28511,237,160875.0,446875.0
28512,179,161125.0,446875.0
28513,119,161375.0,446875.0
28514,58,161625.0,446875.0
28595,2490,113875.0,446625.0
28596,2285,114125.0,446625.0
28597,2471,114375.0,446625.0
28598,2595,114625.0,446625.0
28599,2411,114875.0,446625.0
28600,2728,115125.0,446625.0
28601,2794,115375.0,446625.0
28602,2858,115625.0,446625.0
28603,2537,115875.0,446625.0
28604,2473,116125.0,446625.0
28605,2737,116375.0,446625.0
28606,2673,116625.0,446625.0
28607,2667,116875.0,446625.0
28608,2475,117125.0,446625.0
28609,2537,117375.0,446625.0
28610,2607,117625.0,446625.0
28611,2534,117875.0,446625.0
28612,2668,118125.0,446625.0
28613,2538,118375.0,446625.0
28614,2926,118625.0,446625.0
28615,2865,118875.0,446625.0
28616,2861,119125.0,446625.0
28617,2855,119375.0,446625.0
28618,2669,119625.0,446625.0
28619,2534,119875.0,446625.0
28620,2983,120125.0,446625.0
28621,2993,120375.0,446625.0
28622,2510,120625.0,446625.0
28623,2926,120875.0,446625.0
28624,2063,121125.0,446625.0
28625,2125,121375.0,446625.0
28626,2693,121625.0,446625.0
28627,2976,121875.0,446625.0
28628,2969,122125.0,446625.0
28629,2853,122375.0,446625.0
28630,2548,122625.0,446625.0
28631,2608,122875.0,446625.0
28632,2741,123125.0,446625.0
28633,2488,123375.0,446625.0
28634,2710,123625.0,446625.0
28635,1669,123875.0,446625.0
28636,2796,124125.0,446625.0
28637,2698,124375.0,446625.0
28638,2505,124625.0,446625.0
28639,2690,124875.0,446625.0
28640,2621,125125.0,446625.0
28641,2679,125375.0,446625.0
28642,2508,125625.0,446625.0
28643,2318,125875.0,446625.0
28644,1445,126125.0,446625.0
28645,1260,126375.0,446625.0
28646,2259,126625.0,446625.0
28647,1142,126875.0,446625.0
28648,420,127125.0,446625.0
28649,1501,127375.0,446625.0
28650,2552,127625.0,446625.0
28651,2733,127875.0,446625.0
28652,2508,128125.0,446625.0
28653,2507,128375.0,446625.0
28654,2368,128625.0,446625.0
28655,2448,128875.0,446625.0
28656,2191,129125.0,446625.0
28657,2446,129375.0,446625.0
28658,1997,129625.0,446625.0
28659,2421,129875.0,446625.0
28660,2451,130125.0,446625.0
28661,2390,130375.0,446625.0
28662,2396,130625.0,446625.0
28663,1863,130875.0,446625.0
28664,1865,131125.0,446625.0
28665,1803,131375.0,446625.0
28666,1865,131625.0,446625.0
28667,1946,131875.0,446625.0
28668,1823,132125.0,446625.0
28669,1891,132375.0,446625.0
28670,1818,132625.0,446625.0
28671,1757,132875.0,446625.0
28672,1488,133125.0,446625.0
28673,1120,133375.0,446625.0
28674,1123,133625.0,446625.0
28675,782,133875.0,446625.0
28676,424,134125.0,446625.0
28677,425,134375.0,446625.0
28678,120,134625.0,446625.0
28679,549,134875.0,446625.0
28680,664,135125.0,446625.0
28681,365,135375.0,446625.0
28682,1224,135625.0,446625.0
28683,1831,135875.0,446625.0
28684,2503,136125.0,446625.0
28685,2142,136375.0,446625.0
28686,2759,136625.0,446625.0
28687,2515,136875.0,446625.0
28688,2277,137125.0,446625.0
28689,1787,137375.0,446625.0
28690,1848,137625.0,446625.0
28691,1587,137875.0,446625.0
28692,1524,138125.0,446625.0
28693,1788,138375.0,446625.0
28694,1614,138625.0,446625.0
28695,1667,138875.0,446625.0
28696,2985,139125.0,446625.0
28697,2155,139375.0,446625.0
28698,1647,139625.0,446625.0
28699,1788,139875.0,446625.0
28700,1791,140125.0,446625.0
28701,1285,140375.0,446625.0
28702,1223,140625.0,446625.0
28703,1281,140875.0,446625.0
28704,1460,141125.0,446625.0
28705,1461,141375.0,446625.0
28706,1402,141625.0,446625.0
28707,922,141875.0,446625.0
28708,628,142125.0,446625.0
28709,1288,142375.0,446625.0
28710,920,142625.0,446625.0
28711,920,142875.0,446625.0
28712,627,143125.0,446625.0
28713,747,143375.0,446625.0
28714,862,143625.0,446625.0
28715,920,143875.0,446625.0
28716,920,144125.0,446625.0
28717,863,144375.0,446625.0
28718,803,144625.0,446625.0
28719,745,144875.0,446625.0
28720,739,145125.0,446625.0
28721,683,145375.0,446625.0
28722,1724,145625.0,446625.0
28723,2031,145875.0,446625.0
28724,1529,146125.0,446625.0
28725,682,146375.0,446625.0
28726,738,146625.0,446625.0
28727,801,146875.0,446625.0
28728,1365,147125.0,446625.0
28729,1288,147375.0,446625.0
28730,751,147625.0,446625.0
28731,1113,147875.0,446625.0
28732,1125,148125.0,446625.0
28733,1125,148375.0,446625.0
28734,1185,148625.0,446625.0
28735,1185,148875.0,446625.0
28736,1979,149125.0,446625.0
28737,2039,149375.0,446625.0
28738,1916,149625.0,446625.0
28739,2399,149875.0,446625.0
28740,1312,150125.0,446625.0
28741,1356,150375.0,446625.0
28742,1773,150625.0,446625.0
28743,1439,150875.0,446625.0
28744,2399,151125.0,446625.0
28745,1617,151375.0,446625.0
28746,2273,151625.0,446625.0
28747,2339,151875.0,446625.0
28748,1312,152125.0,446625.0
28749,1192,152375.0,446625.0
28750,1411,152625.0,446625.0
28751,1133,152875.0,446625.0
28752,1315,153125.0,446625.0
28753,1413,153375.0,446625.0
28754,322,153625.0,446625.0
28755,145,153875.0,446625.0
28756,144,154125.0,446625.0
28757,144,154375.0,446625.0
28758,262,154625.0,446625.0
28759,263,154875.0,446625.0
28760,264,155125.0,446625.0
28761,996,155375.0,446625.0
28762,934,155625.0,446625.0
28763,937,155875.0,446625.0
28764,932,156125.0,446625.0
28765,324,156375.0,446625.0
28766,324,156625.0,446625.0
28767,325,156875.0,446625.0
28768,325,157125.0,446625.0
28769,493,157375.0,446625.0
28770,4,157625.0,446625.0
28771,4,157875.0,446625.0
28772,433,158125.0,446625.0
28773,249,158375.0,446625.0
28774,17,158625.0,446625.0
28775,17,158875.0,446625.0
28776,229,159125.0,446625.0
28777,715,159375.0,446625.0
28778,231,159625.0,446625.0
28779,232,159875.0,446625.0
28780,233,160125.0,446625.0
28781,298,160375.0,446625.0
28782,176,160625.0,446625.0
28783,238,160875.0,446625.0
28784,59,161125.0,446625.0
28785,59,161375.0,446625.0
28786,59,161625.0,446625.0
28787,58,161875.0,446625.0
28864,1988,113125.0,446375.0
28865,1929,113375.0,446375.0
28866,1990,113625.0,446375.0
28867,2244,113875.0,446375.0
28868,2864,114125.0,446375.0
28869,2470,114375.0,446375.0
28870,2410,114625.0,446375.0
28871,2789,114875.0,446375.0
28872,2595,115125.0,446375.0
28873,2351,115375.0,446375.0
28874,2595,115625.0,446375.0
28875,2659,115875.0,446375.0
28876,2473,116125.0,446375.0
28877,2607,116375.0,446375.0
28878,2571,116625.0,446375.0
28879,2735,116875.0,446375.0
28880,2412,117125.0,446375.0
28881,2535,117375.0,446375.0
28882,2729,117625.0,446375.0
28883,2971,117875.0,446375.0
28884,2974,118125.0,446375.0
28885,2655,118375.0,446375.0
28886,2850,118625.0,446375.0
28887,2733,118875.0,446375.0
28888,2794,119125.0,446375.0
28889,2799,119375.0,446375.0
28890,2924,119625.0,446375.0
28891,2952,119875.0,446375.0
28892,2976,120125.0,446375.0
28893,2921,120375.0,446375.0
28894,2992,120625.0,446375.0
28895,2983,120875.0,446375.0
28896,2561,121125.0,446375.0
28897,2977,121375.0,446375.0
28898,2924,121625.0,446375.0
28899,2758,121875.0,446375.0
28900,2992,122125.0,446375.0
28901,2985,122375.0,446375.0
28902,1729,122625.0,446375.0
28903,1791,122875.0,446375.0
28904,1790,123125.0,446375.0
28905,1729,123375.0,446375.0
28906,2781,123625.0,446375.0
28907,2798,123875.0,446375.0
28908,2737,124125.0,446375.0
28909,2927,124375.0,446375.0
28910,2554,124625.0,446375.0
28911,2871,124875.0,446375.0
28912,2259,125125.0,446375.0
28913,1321,125375.0,446375.0
28914,2259,125625.0,446375.0
28915,2813,125875.0,446375.0
28916,2694,126125.0,446375.0
28917,2739,126375.0,446375.0
28918,2629,126625.0,446375.0
28919,721,126875.0,446375.0
28920,540,127125.0,446375.0
28921,1620,127375.0,446375.0
28922,2488,127625.0,446375.0
28923,2802,127875.0,446375.0
28924,2631,128125.0,446375.0
28925,2693,128375.0,446375.0
28926,2494,128625.0,446375.0
28927,2738,128875.0,446375.0
28928,2192,129125.0,446375.0
28929,2389,129375.0,446375.0
28930,2192,129625.0,446375.0
28931,2131,129875.0,446375.0
28932,2391,130125.0,446375.0
28933,2451,130375.0,446375.0
28934,2504,130625.0,446375.0
28935,1925,130875.0,446375.0
28936,2070,131125.0,446375.0
28937,2438,131375.0,446375.0
28938,2439,131625.0,446375.0
28939,2019,131875.0,446375.0
28940,2073,132125.0,446375.0
28941,2081,132375.0,446375.0
28942,1709,132625.0,446375.0
28943,2077,132875.0,446375.0
28944,1423,133125.0,446375.0
28945,1393,133375.0,446375.0
28946,1689,133625.0,446375.0
28947,246,133875.0,446375.0
28948,727,134125.0,446375.0
28949,849,134375.0,446375.0
28950,180,134625.0,446375.0
28951,547,134875.0,446375.0
28952,549,135125.0,446375.0
28953,2041,135375.0,446375.0
28954,983,135625.0,446375.0
28955,509,135875.0,446375.0
28956,1397,136125.0,446375.0
28957,148,136375.0,446375.0
28958,1909,136625.0,446375.0
28959,1908,136875.0,446375.0
28960,1726,137125.0,446375.0
28961,1911,137375.0,446375.0
28962,1908,137625.0,446375.0
28963,1527,137875.0,446375.0
28964,1407,138125.0,446375.0
28965,1525,138375.0,446375.0
28966,1526,138625.0,446375.0
28967,1547,138875.0,446375.0
28968,2998,139125.0,446375.0
28969,1727,139375.0,446375.0
28970,2015,139625.0,446375.0
28971,1647,139875.0,446375.0
28972,1667,140125.0,446375.0
28973,1526,140375.0,446375.0
28974,1399,140625.0,446375.0
28975,1280,140875.0,446375.0
28976,1343,141125.0,446375.0
28977,1282,141375.0,446375.0
28978,1341,141625.0,446375.0
28979,1460,141875.0,446375.0
28980,1394,142125.0,446375.0
28981,1786,142375.0,446375.0
28982,1910,142625.0,446375.0
28983,863,142875.0,446375.0
28984,628,143125.0,446375.0
28985,631,143375.0,446375.0
28986,919,143625.0,446375.0
28987,920,143875.0,446375.0
28988,921,144125.0,446375.0
28989,860,144375.0,446375.0
28990,740,144625.0,446375.0
28991,799,144875.0,446375.0
28992,919,145125.0,446375.0
28993,747,145375.0,446375.0
28994,687,145625.0,446375.0
28995,1663,145875.0,446375.0
28996,1971,146125.0,446375.0
28997,1348,146375.0,446375.0
28998,682,146625.0,446375.0
28999,920,146875.0,446375.0
29000,865,147125.0,446375.0
29001,737,147375.0,446375.0
29002,689,147625.0,446375.0
29003,629,147875.0,446375.0
29004,622,148125.0,446375.0
29005,751,148375.0,446375.0
29006,806,148625.0,446375.0
29007,1126,148875.0,446375.0
29008,1979,149125.0,446375.0
29009,1917,149375.0,446375.0
29010,1915,149625.0,446375.0
29011,2339,149875.0,446375.0
29012,1415,150125.0,446375.0
29013,1895,150375.0,446375.0
29014,1773,150625.0,446375.0
29015,1619,150875.0,446375.0
29016,1773,151125.0,446375.0
29017,1132,151375.0,446375.0
29018,2399,151625.0,446375.0
29019,2399,151875.0,446375.0
29020,2459,152125.0,446375.0
29021,1858,152375.0,446375.0
29022,1310,152625.0,446375.0
29023,1497,152875.0,446375.0
29024,1254,153125.0,446375.0
29025,1473,153375.0,446375.0
29026,1413,153625.0,446375.0
29027,1135,153875.0,446375.0
29028,1255,154125.0,446375.0
29029,1316,154375.0,446375.0
29030,1256,154625.0,446375.0
29031,1195,154875.0,446375.0
29032,1134,155125.0,446375.0
29033,1074,155375.0,446375.0
29034,1129,155625.0,446375.0
29035,1128,155875.0,446375.0
29036,22,156125.0,446375.0
29037,203,156375.0,446375.0
29038,263,156625.0,446375.0
29039,203,156875.0,446375.0
29040,203,157125.0,446375.0
29041,204,157375.0,446375.0
29042,266,157625.0,446375.0
29043,494,157875.0,446375.0
29044,326,158125.0,446375.0
29045,326,158375.0,446375.0
29046,77,158625.0,446375.0
29047,17,158875.0,446375.0
29048,834,159125.0,446375.0
29049,229,159375.0,446375.0
29050,50,159625.0,446375.0
29051,13,159875.0,446375.0
29052,12,160125.0,446375.0
29053,52,160375.0,446375.0
29054,234,160625.0,446375.0
29055,299,160875.0,446375.0
29056,119,161125.0,446375.0
29057,179,161375.0,446375.0
29058,119,161625.0,446375.0
29059,58,161875.0,446375.0
29060,176,162125.0,446375.0
29130,2280,111625.0,446125.0
29135,1327,112875.0,446125.0
29136,840,113125.0,446125.0
29137,1628,113375.0,446125.0
29138,1628,113625.0,446125.0
29139,2485,113875.0,446125.0
29140,2850,114125.0,446125.0
29141,2926,114375.0,446125.0
29142,2634,114625.0,446125.0
29143,2410,114875.0,446125.0
29144,2533,115125.0,446125.0
29145,2288,115375.0,446125.0
29146,2538,115625.0,446125.0
29147,2789,115875.0,446125.0
29148,2599,116125.0,446125.0
29149,2290,116375.0,446125.0
29150,2631,116625.0,446125.0
29151,2989,116875.0,446125.0
29152,2973,117125.0,446125.0
29153,2859,117375.0,446125.0
29154,2989,117625.0,446125.0
29155,2991,117875.0,446125.0
29156,2973,118125.0,446125.0
29157,2716,118375.0,446125.0
29158,2653,118625.0,446125.0
29159,2729,118875.0,446125.0
29160,2854,119125.0,446125.0
29161,1791,119375.0,446125.0
29162,2983,119625.0,446125.0
29163,2412,119875.0,446125.0
29164,2863,120125.0,446125.0
29165,2699,120375.0,446125.0
29166,2097,120625.0,446125.0
29167,2848,120875.0,446125.0
29168,2477,121125.0,446125.0
29169,2973,121375.0,446125.0
29170,2987,121625.0,446125.0
29171,2693,121875.0,446125.0
29172,2696,122125.0,446125.0
29173,2803,122375.0,446125.0
29174,2795,122625.0,446125.0
29175,2863,122875.0,446125.0
29176,2673,123125.0,446125.0
29177,2736,123375.0,446125.0
29178,2737,123625.0,446125.0
29179,2449,123875.0,446125.0
29180,2984,124125.0,446125.0
29181,2817,124375.0,446125.0
29182,2876,124625.0,446125.0
29183,2259,124875.0,446125.0
29184,2320,125125.0,446125.0
29185,2257,125375.0,446125.0
29186,2738,125625.0,446125.0
29187,2916,125875.0,446125.0
29188,2693,126125.0,446125.0
29189,2803,126375.0,446125.0
29190,2609,126625.0,446125.0
29191,2429,126875.0,446125.0
29192,2997,127125.0,446125.0
29193,2601,127375.0,446125.0
29194,2362,127625.0,446125.0
29195,2605,127875.0,446125.0
29196,2861,128125.0,446125.0
